sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Equus_hemionus|Equus|Hemionus|hemionus|_E. h. blanfordi_ (Pocock, 1947); _E. h. hemionus_ Pallas, 1775 (synonyms: _castaneus_ Lydekker, 1904, _finschi_ Matschie, 1911, _hemionos_ Boddaert, 1785, _typicus_ Sclater, 1891); _E. h. hemippus_ Geoffroy Saint-Hilaire, 1855 (synonyms: _syriacus_ Milne-Edwards, 1869); _E. h. khur_ Lesson, 1827 (synonyms: _indicus_ (Sclater, 1862), _indicus_ George, 1869); _E. h. kulan_ (Groves & Mazák, 1967); _E. h. luteus_ Matschie, 1911 (synonyms: _bedfordi_ Matschie, 1911); _E. h. onager_ Boddaert, 1785 (synonyms: _bahram_ (Pocock, 1947), _dzigguetai_ (Wood, 1872), _ferus_ Erxleben, 1777, _hamar_ (Smith, 1841))|Equus hemionus
Equus_kiang|Equus|Hemionus|kiang|_E. k. holdereri_ Matschie, 1911 (synonyms: _tafeli_ (Matschie, 1922)); _E. k. kiang_ Moorcroft, 1841 (synonyms: _equioides_ (Hodgson, 1842), _hemionus_ Pallas, 1775, _kyang_ (Kinloch, 1869)); _E. k. polyodon_ (Hodgson, 1847) (synonyms: _nepalensis_ (Trumler, 1959))|Equus Kiang
Equus_quagga|Equus|Quagga|quagga|_E. q. antiquorum_ (Smith, 1841) (synonyms: _chapmani_ Layard, 1865, _isabellinus_ (Smith, 1841), _kaufmanni_ Matschie, 1912, _markhami_ Tikhomirov, 1878, _pococki_ Brasil & Pennetier, 1909, _selousii_ Pocock, 1897, _transvaalensis_ Ewart, 1897, _wahlbergi_ Pocock, 1897); _E. q. boehmi_ Matschie, 1892 (synonyms: _borensis_ Lönnberg, 1921, _cuninghamei_ Heller, 1914, _goldfinchi_ Ridgeway, 1911, _granti_ de Winton, 1896, _isabella_ (Ziccardi, 1959), _jallae_ (Camerano, 1902), _mariae_ Trouessart, 1898, _muansae_ (Matschie, 1906)); _E. q. burchellii_ (Gray, 1824) (synonyms: _campestris_ (Smith, 1841), _festivus_ Wagner, 1834, _paucistriatus_ Hilzheimer, 1912, _typicus_ Selous, 1899, _zebroides_ Lesson, 1827); _E. q. crawshaii_ de Winton, 1896 (synonyms: _annectens_ Rothschild, 1906, _foai_ Prazák & Trouessart, 1899, _tigrinus_ Johnston, 1897); _E. q. kaokensis_ (Zukowsky, 1924); _E. q. quagga_ Boddaert, 1785 (synonyms: _danielli_ Pocock, 1904, _greyi_ Lydekker, 1902, _lorenzi_ Lydekker, 1902, _qouagga_ Lesson, 1827, _trouessarti_ Camerano, 1908); _E. q. zambeziensis_ Prazak, 1898|Equus Quagga
Equus_zebra|Equus|Hippotigris|zebra|_E. z. greatheadi_ Lundholm, 1952 (fossil); _E. z. hartmannae_ Matschie, 1898 (synonyms: _matschiei_ (Zukowsky, 1924), _penricei_ Thomas, 1900); _E. z. zebra_ Linnaeus, 1758 (synonyms: _campestris_ (Smith, 1841), _frederici_ Trouessart, 1905, _indica_ Trouessart, 1898, _montanus_ Burchell, 1822)|Equus Zebra
Madoqua_cavendishi|Madoqua|Rhynchotragus|cavendishi|_M. c. cavendishi_ Thomas, 1898 (synonyms: _langi_ Allen, 1909); _M. c. hindei_ Thomas, 1902|Madoqua cavendishi
Madoqua_damarensis|Madoqua|Rhynchotragus|damarensis|NA|Neotragus damarensis
Madoqua_guentheri|Madoqua|Rhynchotragus|guentheri|_M. g. guentheri_ Thomas, 1894; _M. g. smithii_ Thomas, 1901 (synonyms: _hodsoni_ (Pocock, 1926), _nasoguttata_ Lönnberg, 1907, _wroughtoni_ (Drake-Brockman, 1909))|Madoqua guentheri
Madoqua_kirkii|Madoqua|Rhynchotragus|kirkii|_M. k. kirkii_ (Günther, 1880) (synonyms: _typica_ Lydekker, 1908); _M. k. minor_ (Lönnberg, 1912); _M. k. nyikae_ (Heller, 1913)|Neotragus kirkii
Madoqua_piacentinii|Madoqua|Madoqua|piacentinii|NA|Madoqua piacentinii
Madoqua_saltiana|Madoqua|Madoqua|saltiana|_M. s. hararensis_ Neumann, 1905; _M. s. lawrancei_ Drake-Brockman, 1926; _M. s. phillipsi_ Thomas, 1894 (synonyms: _gubanensis_ Drake-Brockman, 1909); _M. s. saltiana_ (Blainville, 1816) (synonyms: _cordeauxi_ Drake-Brockman, 1909, _hemprichiana_ (Ehrenberg, 1833), _hemprichii_ (Rüppell, 1836), _madoka_ (Smith, 1827), _madoqua_ (Waterhouse, 1838)); _M. s. swaynei_ Thomas, 1894 (synonyms: _citernii_ De Beaux, 1922, _erlangeri_ Neumann, 1905)|Antilope saltiana
Madoqua_thomasi|Madoqua|Rhynchotragus|thomasi|NA|Rhynchotragus thomasi
Bos_bison|Bos|Bison|bison|NA|Bos Bison
Bos_bonasus|Bos|Bison|bonasus|_B. b. bonasus_ Linnaeus, 1758 (synonyms: _armeniacus_ (Mejlumjan, 1972), _bison_ Smith, 1827, _europaeus_ (Owen, 1849), _ferus_ Gmelin, 1788, _nostras_ (Bojanus, 1827), _urus_ Erxleben, 1777, _urus_ Linnaeus, 1758); _B. b. caucasicus_ Turkin & Сатунин, 1904 (synonyms: _caucasica_ Blyth, 1840, _caucasicus_ (Hilzheimer, 1909), _caucasius_ (Grevé, 1906)); _B. b. hungarorum_ (Kretzoi, 1946)|Bos Bonasus
Bos_frontalis|Bos|Bibos|frontalis|NA|Bos Frontalis
Bos_gaurus|Bos|Bibos|gaurus|_B. g. gaurus_ Smith, 1827 (synonyms: _aculeatus_ Schinz, 1825, _asseel_ (Horsfield, 1851), _cavifrons_ Hodgson, 1837, _concavifrons_ (Roulin, 1842), _frontatus_ Temminck, 1836, _gour_ Hardwicke, 1827, _guavera_ Kerr, 1792, _subhemachalus_ (Hodgson, 1837)); _B. g. grangeri_ (Colbert & Hooijer, 1953) (fossil); _B. g. laosiensis_ (Heude, 1901) (synonyms: _annamiticus_ (Heude, 1901), _brachyrhinus_ (Heude, 1901), _diardii_ Temminck, 1836, _fuscicornis_ (Heude, 1901), _hubbacki_ Lydekker, 1907, _leptoceros_ Heude, 1901, _mekongensis_ (Heude, 1901), _platyceros_ (Heude, 1901), _readei_ Lydekker, 1903, _sylvanus_ (Heude, 1901)); _B. g. sinhaleyus_ (Deraniyagala, 1958) (synonyms: _sinhaleyus_ (Deraniyagala, 1938), _sinhaleyus_ (Deraniyagala, 1945))|Bos gaurus
Bos_grunniens|Bos|Poephagus|grunniens|NA|Bos grunniens
Bos_javanicus|Bos|Bibos|javanicus|_B. j. javanicus_ d'Alton, 1823 (synonyms: _banteng_ Wagner, 1844, _bantinger_ Schlegel & Müller, 1845, _bentiger_ Roulin, 1842, _bentinger_ Blyth, 1842, _birmanicus_ Lydekker, 1898, _discolor_ (Heude, 1901), _domesticus_ (Gans, 1915), _domesticus_ Duerst, 1905, _leucoprymnus_ Quoy & Gaimard, 1830, _longicornis_ (Heude, 1901), _porteri_ Lydekker, 1909, _seleniceros_ (Heller, 1890), _seligniceros_ (Meyer, 1879), _sondaicus_ Schlegel & Müller, 1842, _typicus_ Lydekker, 1898); _B. j. lowi_ Lydekker, 1912|Bos Javanicus
Bos_mutus|Bos|Poephagus|mutus|_B. m. baikalensis_ (Верещагин, 1954) (fossil); _B. m. mutus_ (Пржевальский, 1883) (synonyms: _ferus_ (Пржевальский, 1878), _mutus_ Lydekker, 1913)|Poëphagus mutus
Bos_primigenius|Bos|Bos|primigenius|NA|Bos primigenius
Bos_sauveli|Bos|Novibos|sauveli|NA|Bos (Bibos) Sauveli
Bos_taurus|Bos|Bos|taurus|_B. t. indicus_ Linnaeus, 1758 (synonyms: _abessinicus_ Kerr, 1792, _abessynicus_ Fischer, 1829, _aegyptiorum_ Fitzinger, 1860, _aethiopicus_ Fitzinger, 1860, _africanus_ Kerr, 1792, _brooksii_ (Smith, 1827), _butleri_ Lydekker, 1905, _chinensis_ Swinhoe, 1871, _dante_ Link, 1795, _galla_ Rochebrune, 1883, _gibbosus_ (Blyth, 1863), _gibbosus_ Blyth, 1860, _harveyi_ Rochebrune, 1883, _hottentottus_ Fitzinger, 1860, _hybridus_ Fitzinger, 1860, _madagascariensis_ Kerr, 1792, _major_ Fitzinger, 1860, _major_ Kerr, 1792, _medius_ Fitzinger, 1860, _minimus_ Kerr, 1792, _minor_ Fitzinger, 1860, _minor_ Kerr, 1792, _pusio_ Swainson, 1835, _sanga_ Fitzinger, 1860, _triceros_ Rochebrune, 1883, _zebu_ Boddaert, 1785); _B. t. taurus_ Linnaeus, 1758 (synonyms: _abbaticellensis_ Fitzinger, 1860, _aberdoniensis_ Fitzinger, 1860, _adelensis_ Boddaert, 1785, _aegyptiacus_ Lydekker, 1904, _aegyptiorum_ Fitzinger, 1860, _aereensis_ Fitzinger, 1860, _akeratos_ Arenander, 1898, _alburacensis_ Fitzinger, 1860, _albus_ Sundevall, 1846, _algoviensis_ Fitzinger, 1860, _alpestris_ Wagner, 1836, _alpinus_ Sanson, 1878, _alpium_ Fitzinger, 1860, _altobracensis_ Fitzinger, 1860, _alverniensis_ Fitzinger, 1860, _andegavensis_ Fitzinger, 1860, _aquitanicus_ Sanson, 1878, _argentinus_ (Gervais & Ameghino, 1880), _armoricus_ Fitzinger, 1860, _arnei_ Amschler, 1939, _arvernensis_ Sanson, 1878, _asiaticus_ Sanson, 1878, _atactodontus_ (Hernández Camacho & Porta, 1960), _athesinus_ Fitzinger, 1860, _austriacus_ Fitzinger, 1860, _batavicus_ Sanson, 1878, _bearniensis_ Fitzinger, 1860, _bernensis_ Fitzinger, 1860, _bernensis_ Fitzinger, 1860, _bituriensis_ Fitzinger, 1860, _bohemicus_ Fitzinger, 1860, _bohemicus_ Fitzinger, 1860, _borbonensis_ Fitzinger, 1860, _borussicus_ Fitzinger, 1860, _brachycephalus_ Wilckens, 1878, _brachyceroides_ Pohlig, 1912, _brachyceros_ Owen, 1846, _bregentius_ Fitzinger, 1860, _brigantinus_ Fitzinger, 1860, _britannicus_ Sanson, 1878, _brixinensis_ Fitzinger, 1860, _bunnelli_ Frick, 1937, _burdegalensis_ Fitzinger, 1860, _burgundicus_ Fitzinger, 1860, _caledoniensis_ Sanson, 1878, _camariensis_ Fitzinger, 1860, _carinthiacus_ Fitzinger, 1860, _caroliensis_ Fitzinger, 1860, _cellensis_ Fitzinger, 1860, _cemmeniensis_ Fitzinger, 1860, _cenomanensis_ Fitzinger, 1860, _cingulatus_ Fitzinger, 1860, _cingulatus_ Fitzinger, 1860, _colliceros_ Rostafinski, 1933, _communis_ S.D.W., 1836, _covaliensis_ Fitzinger, 1860, _dacicus_ Fitzinger, 1860, _danicus_ Fitzinger, 1860, _desertorum_ Fitzinger, 1860, _devoniensis_ Fitzinger, 1860, _domesticus_ Erxleben, 1777, _dunelmensis_ Fitzinger, 1860, _duxonensis_ Fitzinger, 1860, _eboracensis_ Fitzinger, 1860, _ecornis_ (Wagner, 1836), _europaeus_ Kerr, 1792, _falsianensis_ Fitzinger, 1860, _flandricus_ Fitzinger, 1860, _forensis_ Fitzinger, 1860, _franconicus_ Fitzinger, 1860, _friburgensis_ Fitzinger, 1860, _frisius_ Fitzinger, 1860, _frisius_ Wagner, 1836, _frontosus_ Nilsson, 1847, _gallovidicus_ Fitzinger, 1860, _garumnensis_ Fitzinger, 1860, _germanicus_ Sanson, 1888, _hassiensis_ Fitzinger, 1860, _herfordiensis_ Fitzinger, 1860, _hibernicus_ Sanson, 1878, _hispanicus_ Fitzinger, 1860, _hollandicus_ Fitzinger, 1860, _holsaticus_ Fitzinger, 1860, _hungaricus_ Fitzinger, 1860, _hypselurus_ Wagner, 1836, _ibericus_ Sanson, 1878, _inermis_ Boddaert, 1785, _islandicus_ Fitzinger, 1860, _italicus_ Fitzinger, 1860, _jurassicus_ Sanson, 1878, _lancastriensis_ Fitzinger, 1860, _lemovicensis_ Fitzinger, 1860, _libycus_ Smith, 1842, _licestriensis_ Fitzinger, 1860, _ligeriensis_ Sanson, 1878, _livoniensis_ Fitzinger, 1860, _longifrons_ Owen, 1844, _lotharingicus_ Fitzinger, 1860, _magnus_ (Gervais & Ameghino, 1880), _mastodontis_ Pohlig, 1912, _minor_ (Owen, 1846), _minutus_ Malsburg, 1911, _momoniensis_ Fitzinger, 1860, _moravicus_ Fitzinger, 1860, _morundiensis_ Fitzinger, 1860, _nivernensis_ Fitzinger, 1860, _normannus_ Fitzinger, 1860, _norvegicus_ Fitzinger, 1860, _occitaniensis_ Fitzinger, 1860, _oenivallensis_ Fitzinger, 1860, _oldenburgensis_ Fitzinger, 1860, _onoldinus_ Fitzinger, 1860, _oriniacensis_ Fitzinger, 1860, _orthoceros_ Stegmann, 1912, _ottoniensis_ Fitzinger, 1860, _palatinatus_ Fitzinger, 1860, _palustris_ Cardas, 1936, _pampaeus_ Ameghino, 1875, _pictaviensis_ Fitzinger, 1860, _podolicus_ Fitzinger, 1860, _podolicus_ Wagner, 1836, _polonicus_ Cardas, 1936, _pyrenaicus_ Fitzinger, 1860, _rhaeticus_ Fitzinger, 1860, _rutenensis_ Fitzinger, 1860, _salisburgensis_ Fitzinger, 1860, _scoticus_ (Smith, 1827), _scoticus_ Fitzinger, 1860, _sequanicus_ Fitzinger, 1860, _slesvicensis_ Fitzinger, 1860, _soloniensis_ Fitzinger, 1860, _styriacus_ Fitzinger, 1860, _suecicus_ Fitzinger, 1860, _suevicus_ Fitzinger, 1860, _suevicus_ Fitzinger, 1860, _suffolciensis_ Fitzinger, 1860, _syriacus_ Fitzinger, 1860, _tinianensis_ Fischer, 1829, _tinianensis_ Kerr, 1792, _tinianus_ Boddaert, 1785, _tugiensis_ Fitzinger, 1860, _typicus_ Lydekker, 1898, _uneliensis_ Fitzinger, 1860, _vasconiensis_ Fitzinger, 1860, _vestrowaldiensis_ Fitzinger, 1860, _vinariensis_ Fitzinger, 1860, _vogesinus_ Fitzinger, 1860, _voigtlandicus_ Fitzinger, 1860, _vulgaris_ (Wagner, 1836), _yonensis_ Fitzinger, 1860)|Bos Taurus
Bubalus_arnee|Bubalus|Bubalus|arnee|_B. a. arnee_ (Kerr, 1792) (synonyms: _arna_ Hodgson, 1841, _arni_ (Blumenbach, 1810), _arni_ (Smith, 1827), _macroceros_ (Lydekker, 1897), _macrocerus_ Hodgson, 1841, _macrocerus_ Hodgson, 1847, _septentrionalis_ Matschie, 1912, _speirocerus_ Hodgson, 1841, _spirocerus_ Gray, 1852); _B. a. fulvus_ (Blanford, 1891); _B. a. migona_ Deraniyagala, 1952; _B. a. theerapati_ Groves, 1996|Bos Arnee
Bubalus_bubalis|Bubalus|Bubalus|bubalis|_B. b. bubalis_ (Linnaeus, 1758) (synonyms: _bubalus_ (Gmelin, 1788), _buffelus_ (Blumenbach, 1821), _calvus_ Schulze, 1897, _domesticus_ Fitzinger, 1860, _indicus_ (Rütimeyer, 1865), _indicus_ (Schreber, 1789), _italica_ (Rütimeyer, 1865), _minor_ (Fischer, 1829), _moellendorffi_ Nehring, 1894, _seminudus_ (Kerr, 1792), _typicus_ (Lydekker, 1898), _vulgaris_ Fitzinger, 1860); _B. b. kerabau_ (Sundevall, 1846) (synonyms: _carabanensis_ Castillo, 1971, _ferus_ Nehring, 1890, _ferus_ Nehring, 1894, _hosei_ (Lydekker, 1898), _kerabau_ Fitzinger, 1860, _mainitensis_ Heude, 1894, _sonda_ (Schlegel & Müller, 1843), _sondaica_ (Rütimeyer, 1865), _sondaicus_ (Schlegel & Müller, 1845), _spiralis_ (Peter & Feiler, 1994))|Bos Bubalis
Bubalus_depressicornis|Bubalus|Anoa|depressicornis|NA|Antilope Depressicornis
Bubalus_mindorensis|Bubalus|Bubalus|mindorensis|NA|Bubalus mindorensis
Bubalus_quarlesi|Bubalus|Anoa|quarlesi|NA|Anoa Quarlesi
Tragelaphus_angasii|Tragelaphus|Nyala|angasii|NA|Tragelaphus angasii
Tragelaphus_buxtoni|Tragelaphus|Tragelaphus|buxtoni|NA|Strepsiceros buxtoni
Tragelaphus_derbianus|Tragelaphus|Taurotragus|derbianus|_T. d. derbianus_ (Gray, 1847) (synonyms: _colini_ (Rochebrune, 1883), _typicus_ (Ward, 1910)); _T. d. gigas_ (Heuglin, 1863) (synonyms: _cameroonensis_ (Millais, 1924), _congolanicus_ (Millais, 1924), _congolanus_ (Rothschild, 1913), _derbii_ (Johnston, 1884))|Boselaphus derbianus
Tragelaphus_eurycerus|Tragelaphus|Tragelaphus|eurycerus|NA|Antilope eurycerus
Tragelaphus_imberbis|Tragelaphus|Ammelaphus|imberbis|NA|Strepticeros imberbis
Tragelaphus_oryx|Tragelaphus|Taurotragus|oryx|_T. o. livingstonii_ (Sclater, 1864) (synonyms: _billingae_ (Kershaw, 1923), _kaufmanni_ (Matschie, 1912), _niediecki_ (Matschie, 1913), _selousi_ (Lydekker, 1910), _triangularis_ (Günther, 1889)); _T. o. oryx_ (Pallas, 1766) (synonyms: _alces_ (Oken, 1816), _barbatus_ (Kerr, 1792), _canna_ (Smith, 1827), _oreas_ (Pallas, 1777), _typicus_ (Selous, 1899)); _T. o. pachyceros_ (Schwarz, 1937) (fossil); _T. o. pattersonianus_ (Lydekker, 1906)|Antilope oryx
Tragelaphus_scriptus|Tragelaphus|Tragelaphus|scriptus|_T. s. bor_ Heuglin, 1877 (synonyms: _cottoni_ Matschie, 1912, _dodingae_ Matschie, 1912, _makalae_ Matschie, 1912, _meridionalis_ Matschie, 1912); _T. s. decula_ (Rüppell, 1835) (synonyms: _fulvoochraceus_ Matschie, 1912, _nigrinotatus_ Neumann, 1902); _T. s. knutsoni_ Lönnberg, 1905; _T. s. scriptus_ (Pallas, 1766) (synonyms: _gratus_ Sclater, 1880, _johannae_ Schwarz, 1929, _obscurus_ Trouessart, 1898, _phaleratus_ (Smith, 1827), _pictus_ Schwarz, 1914, _punctatus_ Schwarz, 1914, _signatus_ Schwarz, 1914, _typicus_ Thomas, 1891, _uellensis_ Schwarz, 1914)|Antilope scripta
Tragelaphus_spekii|Tragelaphus|Tragelaphus|spekii|_T. s. gratus_ Sclater, 1880 (synonyms: _albonotatus_ Neumann, 1905); _T. s. larkenii_ (St. Leger, 1931); _T. s. selousi_ Rothschild, 1898 (synonyms: _anderessoni_ (Leyland, 1866), _baumii_ (Sokolowsky, 1903), _inornatus_ (Cabrera, 1918)); _T. s. spekii_ Speke, 1863 (synonyms: _typicus_ Ward, 1910, _ugallae_ Matschie, 1913, _wilhelmi_ (Lönnberg & Gyldenstolpe, 1924)); _T. s. stromeri_ Schwarz, 1932 (fossil); _T. s. sylvestris_ (Meinertzhagen, 1916)|Tragelaphus Spekii
Tragelaphus_strepsiceros|Tragelaphus|Strepsiceros|strepsiceros|_T. s. bea_ (Heller, 1913) (synonyms: _frommi_ (Matschie, 1914)); _T. s. burlacei_ Ansell, 1969 (synonyms: _cottoni_ (Dollman & Burlace, 1928)); _T. s. chora_ (Cretzschmar, 1827) (synonyms: _abyssinicus_ (Fitzinger, 1869)); _T. s. grandis_ (Leakey, 1965) (fossil); _T. s. maryanus_ (Leakey, 1965) (fossil); _T. s. strepsiceros_ (Pallas, 1766) (synonyms: _capensis_ (Smith, 1834), _excelsus_ (Sundevall, 1846), _koodoo_ (Smith, 1836), _strepsiceros_ (Smith, 1827), _torticornis_ (Hermann, 1804), _typicus_ (Ward, 1910)); _T. s. zambesiensis_ (Lorenz-Liburnau, 1894) (synonyms: _hamiltoni_ (Matschie, 1914))|Antilope strepsiceros
Tragelaphus_sylvaticus|Tragelaphus|Tragelaphus|sylvaticus|_T. s. fasciatus_ Pocock, 1900 (synonyms: _olivaceus_ Heller, 1913, _reidae_ Babault, 1947); _T. s. meneliki_ Neumann, 1902 (synonyms: _multicolor_ Neumann, 1902, _powelli_ Matschie, 1912); _T. s. ornatus_ Pocock, 1900; _T. s. sylvaticus_ (Sparrman, 1780) (synonyms: _barkeri_ Millais, 1924, _brunneus_ Matschie, 1912, _dama_ Neumann, 1902, _delamerei_ Pocock, 1900, _dianae_ Matschie, 1912, _eldomae_ Matschie, 1912, _haywoodi_ Thomas, 1905, _heterochrous_ Cabrera, 1918, _insularis_ Zukowsky, 1961, _laticeps_ Matschie, 1912, _locorinae_ Matschie, 1912, _massaicus_ Neumann, 1902, _meruensis_ Lönnberg, 1908, _roualeynei_ (Gray, 1852), _roualeynei_ Gordon-Cumming, 1850, _sassae_ Matschie, 1912, _simplex_ Matschie, 1912, _tjaderi_ Allen, 1909, _typicus_ Sclater & Thomas, 1900)|Antilope Sylvatica
Axis_axis|Axis|Axis|axis|NA|Cervus Axis
Axis_calamianensis|Axis|Hyelaphus|calamianensis|NA|Hyelaphus calamianensis
Axis_kuhlii|Axis|Hyelaphus|kuhlii|NA|Cervus Kuhlii
Axis_porcinus|Axis|Hyelaphus|porcinus|_A. p. annamiticus_ (Heude, 1887) (synonyms: _hecki_ (Lydekker, 1908)); _A. p. porcinus_ (Zimmermann, 1780) (synonyms: _dodur_ (Royle, 1834), _maculatus_ (Kerr, 1792), _minor_ (Sclater, 1883), _oryzus_ Kelaart, 1852, _pumilio_ (Smith, 1826), _vilmuva_ Deraniyagala, 1965)|Cervus (Porcinus)
Cervus_albirostris|Cervus|Przewalskium|albirostris|NA|Cervus albirostris
Cervus_canadensis|Cervus|Cervus|canadensis|_C. c. alashanicus_ Бобринский & Флёров, 1935; _C. c. canadensis_ Erxleben, 1777 (synonyms: _asiaticus_ Lydekker, 1898, _biedermanni_ Matschie, 1907, _californicus_ Северцов, 1873, _major_ Ord, 1815, _manitobensis_ Millais, 1915, _merriami_ Nelson, 1902, _nelsoni_ Bailey, 1935, _occidentalis_ Smith, 1826, _roosevelti_ Merriam, 1897, _strongyloceros_ Schreber, 1797, _typicus_ Lydekker, 1898, _typicus_ Ward, 1910, _wachei_ Noack, 1902, _wapiti_ Barton, 1808); _C. c. cherskii_ Boeskorov, 2005 (fossil); _C. c. combrayicus_ Croitor, 2020 (fossil); _C. c. kansuensis_ Pocock, 1912 (synonyms: _wardi_ Lydekker, 1911); _C. c. macneili_ Lydekker, 1909; _C. c. nannodes_ Merriam, 1905; _C. c. palmidactyloceros_ Stefano, 1911 (fossil); _C. c. sibirica_ Северцов, 1873 (synonyms: _baicalensis_ Lydekker, 1915); _C. c. songaricus_ Северцов, 1873 (synonyms: _eustephanus_ Blanford, 1876); _C. c. wallichii_ Cuvier, 1823 (synonyms: _affinis_ Hodgson, 1841, _nariyanus_ Hodgson, 1851, _tibetanus_ Hodgson, 1850); _C. c. xanthopygus_ Milne-Edwards, 1867 (synonyms: _bedfordianus_ Lydekker, 1897, _isubra_ Noack, 1889, _luehdorfii_ Bolau, 1880, _typicus_ Pousargues, 1898, _ussuricus_ (Heude, 1892))|Cervus Elaphus Canadensis
Cervus_elaphus|Cervus|Cervus|elaphus|_C. e. acoronatus_ Beninde, 1937 (fossil; synonyms: _elaphoides_ Kahlke, 1960, _mosbachensis_ Haupt, 1938, _reichenaui_ Kahlke, 1996); _C. e. angulatus_ Beninde, 1937 (fossil); _C. e. barbarus_ Bennett, 1833; _C. e. benindei_ Kleinschmidt, 1938 (fossil; synonyms: _mauerensis_ Haupt, 1938, _priscus_ Soergel, 1923); _C. e. brauneri_ Charlemagne, 1920 (synonyms: _tauricus_ Fortunatov, 1925); _C. e. corsicanus_ Erxleben, 1777 (synonyms: _mediterraneus_ Blainville, 1822, _minor_ Wagner, 1855); _C. e. elaphus_ Linnaeus, 1758 (synonyms: _albicus_ Matschie, 1907, _albifrons_ Reichenbach, 1845, _albus_ Desmarest, 1822, _atlanticus_ Lönnberg, 1906, _austriacus_ Matschie, 1913, _bajovaricus_ Matschie, 1907, _balticus_ Matschie, 1907, _bolivari_ Cabrera, 1911, _debilis_ Matschie, 1912, _germanicus_ Desmarest, 1822, _hippelaphus_ Erxleben, 1777, _hispanicus_ Hilzheimer, 1909, _montanus_ Botezat, 1903, _neglectus_ Matschie, 1912, _rhenanus_ Matschie, 1907, _saxonicus_ Matschie, 1912, _scoticus_ Lönnberg, 1906, _typicus_ Lydekker, 1898, _varius_ Fitzinger, 1874, _visurgensis_ Matschie, 1912, _vulgaris_ Botezat, 1903); _C. e. italicus_ Zachos, Mattioli, Ferretti & Lorenzini, 2014; _C. e. jerseyensis_ Zeuner, 1940 (fossil); _C. e. maral_ Gray, 1850 (synonyms: _caspicus_ Brooke, 1874, _caspius_ Radde, 1886, _caucasicus_ Winans, 1914); _C. e. pannoniensis_ Banwell, 1997 (synonyms: _campestris_ Botezat, 1903, _carpathicus_ Tatarinov, 1956); _C. e. rianensis_ Leonardi & Petronio, 1974 (fossil; synonyms: _eostephanoceros_ Di Stefano & Petronio, 1993); _C. e. siciliae_ Pohlig, 1893 (fossil); _C. e. tyrrhenicus_ Azzaroli, 1962 (fossil)|Cervus Elaphus
Cervus_hanglu|Cervus|Cervus|hanglu|_C. h. bactrianus_ Lydekker, 1900; _C. h. hanglu_ Wagner, 1844 (synonyms: _cashmeerianus_ Falconer, 1868, _cashmerensis_ Gray, 1847, _cashmeriensis_ Adams, 1859, _casperianus_ Gray, 1847); _C. h. yarkandensis_ Blanford, 1892 (synonyms: _hagenbeckii_ Shitkov, 1904)|Cervus hanglu
